	Time [s]	Theta 2 (Top Pendulum) (Relative Rotation X) [°]	
3734	1.4534	-16.89	
3735	1.4538	-16.876	
3736	1.4543	-16.862	
3737	1.4547	-16.851	
3738	1.4552	-16.843	
3739	1.4554	-16.839	
3740	1.4557	-16.837	
3741	1.456	-16.835	
3742	1.4563	-16.835	
3743	1.4567	-16.836	
3744	1.457	-16.839	
3745	1.4574	-16.845	
3746	1.4578	-16.853	
3747	1.4582	-16.862	
3748	1.4586	-16.874	
3749	1.4589	-16.888	
3750	1.4593	-16.903	
3751	1.4597	-16.92	
3752	1.4601	-16.939	
3753	1.4605	-16.959	
3754	1.4609	-16.98	
3755	1.4613	-17.003	
3756	1.4617	-17.027	
3757	1.4621	-17.053	
3758	1.4625	-17.08	
3759	1.463	-17.108	
3760	1.4635	-17.14	
3761	1.464	-17.176	
3762	1.4647	-17.215	
3763	1.465	-17.233	
3764	1.4654	-17.253	
3765	1.4657	-17.274	
3766	1.4661	-17.294	
3767	1.4665	-17.314	
3768	1.4669	-17.332	
3769	1.4671	-17.341	
3770	1.4674	-17.35	
3771	1.4676	-17.361	
3772	1.4679	-17.372	
3773	1.4683	-17.382	
3774	1.4686	-17.393	
3775	1.4689	-17.402	
3776	1.4693	-17.41	
3777	1.4696	-17.418	
3778	1.47	-17.424	
3779	1.4703	-17.429	
3780	1.4707	-17.432	
3781	1.4711	-17.434	
3782	1.4714	-17.435	
3783	1.4718	-17.435	
3784	1.4721	-17.433	
3785	1.4725	-17.43	
3786	1.4729	-17.425	
3787	1.4733	-17.419	
3788	1.4736	-17.411	
3789	1.474	-17.402	
3790	1.4744	-17.392	
3791	1.4748	-17.38	
3792	1.4752	-17.366	
3793	1.4756	-17.351	
3794	1.476	-17.334	
3795	1.4764	-17.316	
3796	1.4769	-17.296	
3797	1.4773	-17.275	
3798	1.4778	-17.251	
3799	1.4783	-17.227	
3800	1.4788	-17.2	
3801	1.4793	-17.171	
3802	1.4799	-17.141	
3803	1.4806	-17.107	
3804	1.4814	-17.072	
3805	1.4818	-17.056	
3806	1.4823	-17.041	
3807	1.4827	-17.027	
3808	1.4832	-17.016	
3809	1.4837	-17.007	
3810	1.4839	-17.004	
3811	1.4842	-17.001	
3812	1.4845	-16.999	
3813	1.4849	-16.999	
3814	1.4852	-17.	
3815	1.4856	-17.003	
3816	1.486	-17.009	
3817	1.4864	-17.016	
3818	1.4867	-17.025	
3819	1.4871	-17.036	
3820	1.4873	-17.043	
3821	1.4875	-17.051	
3822	1.4878	-17.061	
3823	1.4881	-17.073	
3824	1.4884	-17.087	
3825	1.4887	-17.102	
3826	1.4891	-17.12	
3827	1.4895	-17.139	
3828	1.4898	-17.159	
3829	1.4902	-17.181	
3830	1.4906	-17.204	
3831	1.491	-17.229	
3832	1.4915	-17.256	
3833	1.492	-17.285	
3834	1.4926	-17.319	
3835	1.4932	-17.355	
3836	1.4935	-17.373	
3837	1.4939	-17.392	
3838	1.4943	-17.411	
3839	1.4947	-17.431	
3840	1.4951	-17.449	
3841	1.4955	-17.467	
3842	1.4957	-17.475	
3843	1.4959	-17.484	
3844	1.4962	-17.494	
3845	1.4965	-17.505	
3846	1.4968	-17.515	
3847	1.4971	-17.525	
3848	1.4975	-17.534	
3849	1.4978	-17.542	
3850	1.4982	-17.549	
3851	1.4985	-17.555	
3852	1.4989	-17.56	
3853	1.4992	-17.564	
3854	1.4996	-17.566	
3855	1.5	-17.567	
3856	1.5003	-17.567	
3857	1.5007	-17.566	
3858	1.5011	-17.563	
3859	1.5014	-17.559	
3860	1.5018	-17.554	
3861	1.5022	-17.547	
3862	1.5026	-17.539	
3863	1.5029	-17.53	
3864	1.5033	-17.519	
3865	1.5037	-17.507	
3866	1.5041	-17.493	
3867	1.5045	-17.478	
3868	1.505	-17.461	
3869	1.5054	-17.443	
3870	1.5059	-17.424	
3871	1.5063	-17.402	
3872	1.5068	-17.38	
3873	1.5073	-17.355	
3874	1.5079	-17.329	
3875	1.5085	-17.301	
3876	1.5092	-17.27	
3877	1.51	-17.239	
3878	1.5104	-17.224	
3879	1.5108	-17.211	
3880	1.5113	-17.198	
3881	1.5118	-17.188	
3882	1.5123	-17.18	
3883	1.5125	-17.178	
3884	1.5128	-17.175	
3885	1.5131	-17.174	
3886	1.5134	-17.174	
3887	1.5138	-17.176	
3888	1.5142	-17.179	
3889	1.5145	-17.185	
3890	1.5149	-17.192	
3891	1.5153	-17.202	
3892	1.5157	-17.213	
3893	1.5159	-17.219	
3894	1.5161	-17.227	
3895	1.5164	-17.237	
3896	1.5167	-17.249	
3897	1.517	-17.263	
3898	1.5173	-17.278	
3899	1.5177	-17.295	
3900	1.518	-17.313	
3901	1.5184	-17.333	
3902	1.5188	-17.355	
3903	1.5192	-17.377	
3904	1.5196	-17.402	
3905	1.5201	-17.428	
3906	1.5206	-17.456	
3907	1.5211	-17.489	
3908	1.5218	-17.524	
3909	1.5221	-17.541	
3910	1.5225	-17.56	
3911	1.5228	-17.579	
3912	1.5232	-17.597	
3913	1.5236	-17.616	
3914	1.524	-17.633	
3915	1.5242	-17.641	
3916	1.5245	-17.65	
3917	1.5247	-17.66	
3918	1.525	-17.67	
3919	1.5254	-17.681	
3920	1.5257	-17.69	
3921	1.526	-17.699	
3922	1.5264	-17.708	
3923	1.5267	-17.715	
3924	1.5271	-17.721	
3925	1.5274	-17.727	
3926	1.5278	-17.731	
3927	1.5282	-17.734	
3928	1.5285	-17.735	
3929	1.5289	-17.736	
3930	1.5293	-17.735	
3931	1.5296	-17.733	
3932	1.53	-17.73	
3933	1.5304	-17.726	
3934	1.5308	-17.72	
3935	1.5311	-17.713	
3936	1.5315	-17.705	
3937	1.5319	-17.696	
3938	1.5323	-17.685	
3939	1.5327	-17.673	
3940	1.5331	-17.659	
3941	1.5336	-17.644	
3942	1.534	-17.628	
3943	1.5344	-17.61	
3944	1.5349	-17.591	
3945	1.5354	-17.57	
3946	1.5359	-17.548	
3947	1.5365	-17.524	
3948	1.5371	-17.499	
3949	1.5378	-17.471	
3950	1.5386	-17.443	
3951	1.539	-17.43	
3952	1.5395	-17.419	
3953	1.5399	-17.408	
3954	1.5404	-17.4	
3955	1.5409	-17.394	
3956	1.5411	-17.393	
3957	1.5414	-17.391	
3958	1.5417	-17.391	
3959	1.542	-17.392	
3960	1.5424	-17.395	
3961	1.5428	-17.4	
3962	1.5431	-17.406	
3963	1.5435	-17.415	
3964	1.5439	-17.425	
3965	1.5443	-17.437	
3966	1.5447	-17.45	
3967	1.545	-17.465	
3968	1.5454	-17.482	
3969	1.5458	-17.5	
3970	1.5462	-17.519	
3971	1.5466	-17.539	
3972	1.547	-17.56	
3973	1.5474	-17.583	
3974	1.5478	-17.607	
3975	1.5482	-17.632	
3976	1.5487	-17.659	
3977	1.5492	-17.688	
3978	1.5498	-17.723	
3979	1.5505	-17.759	
3980	1.5508	-17.777	
3981	1.5512	-17.796	
3982	1.5515	-17.815	
3983	1.5519	-17.833	
3984	1.5523	-17.851	
3985	1.5527	-17.869	
3986	1.5529	-17.877	
3987	1.5532	-17.886	
3988	1.5534	-17.896	
3989	1.5537	-17.906	
3990	1.5541	-17.917	
3991	1.5544	-17.926	
3992	1.5547	-17.936	
3993	1.5551	-17.944	
3994	1.5554	-17.952	
3995	1.5558	-17.958	
3996	1.5561	-17.964	
3997	1.5565	-17.968	
3998	1.5569	-17.972	
3999	1.5572	-17.974	
4000	1.5576	-17.975	
4001	1.558	-17.975	
4002	1.5583	-17.974	
4003	1.5587	-17.971	
4004	1.5591	-17.968	
4005	1.5595	-17.963	
4006	1.5598	-17.957	
4007	1.5602	-17.949	
4008	1.5606	-17.94	
4009	1.561	-17.93	
4010	1.5614	-17.919	
4011	1.5618	-17.906	
4012	1.5623	-17.893	
4013	1.5627	-17.877	
4014	1.5632	-17.861	
4015	1.5637	-17.843	
4016	1.5642	-17.823	
4017	1.5647	-17.803	
4018	1.5653	-17.78	
4019	1.5659	-17.757	
4020	1.5667	-17.73	
4021	1.5675	-17.706	
4022	1.5679	-17.697	
4023	1.5683	-17.688	
4024	1.5688	-17.681	
4025	1.5693	-17.676	
4026	1.5697	-17.674	
4027	1.57	-17.674	
4028	1.5702	-17.674	
4029	1.5706	-17.676	
4030	1.5709	-17.68	
4031	1.5712	-17.685	
4032	1.5716	-17.692	
4033	1.572	-17.701	
4034	1.5723	-17.712	
4035	1.5727	-17.724	
4036	1.5731	-17.738	
4037	1.5735	-17.754	
4038	1.5739	-17.771	
4039	1.5742	-17.79	
4040	1.5746	-17.809	
4041	1.575	-17.83	
4042	1.5754	-17.853	
4043	1.5758	-17.876	
4044	1.5762	-17.901	
4045	1.5767	-17.927	
4046	1.5771	-17.954	
4047	1.5776	-17.984	
4048	1.5782	-18.018	
4049	1.5788	-18.056	
4050	1.5791	-18.075	
4051	1.5795	-18.095	
4052	1.5799	-18.116	
4053	1.5803	-18.137	
4054	1.5807	-18.157	
4055	1.5811	-18.177	
4056	1.5813	-18.186	
4057	1.5815	-18.196	
4058	1.5818	-18.208	
4059	1.5821	-18.22	
4060	1.5824	-18.231	
4061	1.5828	-18.243	
4062	1.5831	-18.254	
4063	1.5835	-18.264	
4064	1.5838	-18.273	
4065	1.5842	-18.281	
4066	1.5845	-18.288	
4067	1.5849	-18.294	
4068	1.5852	-18.299	
4069	1.5856	-18.303	
4070	1.586	-18.306	
4071	1.5863	-18.307	
4072	1.5867	-18.307	
4073	1.5871	-18.307	
4074	1.5875	-18.304	
4075	1.5878	-18.301	
4076	1.5882	-18.296	
4077	1.5886	-18.29	
4078	1.589	-18.283	
4079	1.5894	-18.275	
4080	1.5898	-18.265	
4081	1.5902	-18.254	
4082	1.5906	-18.242	
4083	1.5911	-18.228	
4084	1.5915	-18.213	
4085	1.592	-18.196	
4086	1.5925	-18.179	
4087	1.593	-18.16	
4088	1.5936	-18.139	
4089	1.5942	-18.118	
4090	1.5949	-18.094	
4091	1.5957	-18.07	
4092	1.5961	-18.06	
4093	1.5965	-18.051	
4094	1.597	-18.043	
4095	1.5975	-18.038	
4096	1.5979	-18.035	
4097	1.5982	-18.034	
4098	1.5985	-18.035	
4099	1.5988	-18.036	
4100	1.5991	-18.04	
4101	1.5995	-18.045	
4102	1.5998	-18.052	
4103	1.6002	-18.061	
4104	1.6006	-18.072	
4105	1.601	-18.085	
4106	1.6014	-18.099	
4107	1.6016	-18.107	
4108	1.6018	-18.117	
4109	1.6021	-18.13	
4110	1.6024	-18.144	
4111	1.6027	-18.161	
4112	1.603	-18.179	
4113	1.6034	-18.199	
4114	1.6037	-18.221	
4115	1.6041	-18.244	
4116	1.6045	-18.269	
4117	1.6049	-18.296	
4118	1.6053	-18.324	
4119	1.6058	-18.354	
4120	1.6063	-18.387	
4121	1.6069	-18.426	
4122	1.6075	-18.467	
4123	1.6078	-18.487	
4124	1.6082	-18.509	
4125	1.6086	-18.531	
4126	1.609	-18.553	
4127	1.6094	-18.575	
4128	1.6098	-18.595	
4129	1.61	-18.605	
4130	1.6102	-18.616	
4131	1.6105	-18.628	
4132	1.6108	-18.641	
4133	1.6111	-18.654	
4134	1.6114	-18.666	
4135	1.6118	-18.678	
4136	1.6121	-18.689	
4137	1.6125	-18.699	
4138	1.6128	-18.708	
4139	1.6132	-18.716	
4140	1.6135	-18.723	
4141	1.6139	-18.728	
4142	1.6143	-18.733	
4143	1.6146	-18.736	
4144	1.615	-18.738	
4145	1.6154	-18.739	
4146	1.6157	-18.738	
4147	1.6161	-18.736	
4148	1.6165	-18.733	
4149	1.6169	-18.728	
4150	1.6173	-18.723	
4151	1.6177	-18.715	
4152	1.6181	-18.707	
4153	1.6185	-18.697	
4154	1.6189	-18.686	
4155	1.6193	-18.673	
4156	1.6198	-18.659	
4157	1.6202	-18.644	
4158	1.6207	-18.627	
4159	1.6212	-18.609	
4160	1.6217	-18.589	
4161	1.6223	-18.568	
4162	1.6229	-18.546	
4163	1.6236	-18.522	
4164	1.6245	-18.5	
4165	1.6249	-18.491	
4166	1.6253	-18.483	
4167	1.6258	-18.477	
4168	1.6262	-18.474	
4169	1.6267	-18.473	
4170	1.6269	-18.474	
4171	1.6272	-18.475	
4172	1.6275	-18.479	
4173	1.6279	-18.484	
4174	1.6282	-18.491	
4175	1.6286	-18.5	
4176	1.629	-18.511	
4177	1.6293	-18.524	
4178	1.6297	-18.54	
4179	1.6301	-18.557	
4180	1.6305	-18.576	
4181	1.6309	-18.596	
4182	1.6312	-18.618	
4183	1.6316	-18.642	
4184	1.632	-18.667	
4185	1.6324	-18.693	
4186	1.6328	-18.721	
4187	1.6332	-18.75	
4188	1.6336	-18.781	
4189	1.6341	-18.813	
4190	1.6346	-18.848	
4191	1.6351	-18.887	
4192	1.6358	-18.935	
4193	1.6361	-18.959	
4194	1.6365	-18.985	
4195	1.6369	-19.011	
4196	1.6373	-19.037	
4197	1.6377	-19.063	
4198	1.6379	-19.075	
4199	1.6382	-19.089	
4200	1.6385	-19.104	
4201	1.6388	-19.12	
4202	1.6391	-19.136	
4203	1.6395	-19.152	
4204	1.6398	-19.167	
4205	1.6402	-19.182	
4206	1.6405	-19.195	
4207	1.6409	-19.207	
4208	1.6412	-19.218	
4209	1.6416	-19.227	
4210	1.642	-19.236	
4211	1.6423	-19.243	
4212	1.6427	-19.248	
4213	1.6431	-19.253	
4214	1.6434	-19.256	
4215	1.6438	-19.257	
4216	1.6442	-19.257	
4217	1.6446	-19.256	
4218	1.6449	-19.253	
4219	1.6453	-19.249	
4220	1.6457	-19.244	
4221	1.6461	-19.237	
4222	1.6465	-19.228	
4223	1.6469	-19.218	
4224	1.6473	-19.207	
4225	1.6477	-19.194	
4226	1.6482	-19.179	
4227	1.6486	-19.163	
4228	1.6491	-19.146	
4229	1.6496	-19.127	
4230	1.6501	-19.107	
4231	1.6506	-19.085	
4232	1.6512	-19.062	
4233	1.6519	-19.037	
4234	1.6527	-19.012	
4235	1.6535	-18.992	
4236	1.6539	-18.985	
4237	1.6544	-18.979	
4238	1.6548	-18.976	
4239	1.6553	-18.976	
4240	1.6557	-18.979	
4241	1.656	-18.981	
4242	1.6562	-18.985	
4243	1.6565	-18.99	
4244	1.6568	-18.998	
4245	1.6572	-19.008	
4246	1.6575	-19.02	
4247	1.6579	-19.034	
4248	1.6583	-19.051	
4249	1.6587	-19.069	
4250	1.659	-19.09	
4251	1.6594	-19.112	
4252	1.6598	-19.136	
4253	1.6602	-19.162	
4254	1.6606	-19.189	
4255	1.6609	-19.218	
4256	1.6613	-19.248	
4257	1.6618	-19.28	
4258	1.6622	-19.314	
4259	1.6626	-19.349	
4260	1.6631	-19.387	
4261	1.6636	-19.43	
4262	1.6643	-19.484	
4263	1.6647	-19.51	
4264	1.665	-19.539	
4265	1.6654	-19.568	
4266	1.6659	-19.597	
4267	1.6663	-19.625	
4268	1.6665	-19.639	
4269	1.6667	-19.654	
4270	1.667	-19.672	
4271	1.6673	-19.689	
4272	1.6677	-19.707	
4273	1.668	-19.724	
4274	1.6683	-19.741	
4275	1.6687	-19.757	
4276	1.6691	-19.771	
4277	1.6694	-19.785	
4278	1.6698	-19.797	
4279	1.6701	-19.807	
4280	1.6705	-19.816	
4281	1.6709	-19.824	
4282	1.6712	-19.83	
4283	1.6716	-19.835	
4284	1.672	-19.838	
4285	1.6723	-19.839	
4286	1.6727	-19.839	
4287	1.6731	-19.838	
4288	1.6735	-19.835	
4289	1.6739	-19.83	
4290	1.6742	-19.823	
4291	1.6746	-19.816	
4292	1.675	-19.806	
4293	1.6754	-19.795	
4294	1.6758	-19.782	
4295	1.6763	-19.767	
4296	1.6767	-19.751	
4297	1.6771	-19.733	
4298	1.6776	-19.714	
4299	1.6781	-19.692	
4300	1.6786	-19.67	
4301	1.6792	-19.645	
4302	1.6798	-19.619	
4303	1.6805	-19.591	
4304	1.6813	-19.563	
4305	1.6821	-19.54	
4306	1.6825	-19.532	
4307	1.6829	-19.525	
4308	1.6834	-19.521	
4309	1.6838	-19.52	
4310	1.684	-19.521	
4311	1.6843	-19.523	
4312	1.6846	-19.526	
4313	1.6849	-19.532	
4314	1.6853	-19.54	
4315	1.6857	-19.55	
4316	1.686	-19.563	
4317	1.6864	-19.579	
4318	1.6868	-19.597	
4319	1.6872	-19.617	
4320	1.6875	-19.639	
4321	1.6879	-19.663	
4322	1.6883	-19.689	
4323	1.6887	-19.717	
4324	1.6891	-19.746	
4325	1.6895	-19.778	
4326	1.6899	-19.81	
4327	1.6903	-19.845	
4328	1.6907	-19.881	
4329	1.6911	-19.92	
4330	1.6916	-19.961	
4331	1.6921	-20.007	
4332	1.6928	-20.064	
4333	1.6932	-20.093	
4334	1.6935	-20.124	
4335	1.6939	-20.156	
4336	1.6944	-20.188	
4337	1.6948	-20.219	
4338	1.695	-20.234	
4339	1.6952	-20.251	
4340	1.6955	-20.27	
4341	1.6958	-20.289	
4342	1.6962	-20.308	
4343	1.6965	-20.327	
4344	1.6969	-20.345	
4345	1.6972	-20.362	
4346	1.6976	-20.378	
4347	1.6979	-20.392	
4348	1.6983	-20.405	
4349	1.6987	-20.416	
4350	1.699	-20.426	
4351	1.6994	-20.434	
4352	1.6998	-20.44	
4353	1.7001	-20.445	
4354	1.7005	-20.448	
4355	1.7009	-20.449	
4356	1.7012	-20.448	
4357	1.7016	-20.446	
4358	1.702	-20.442	
4359	1.7024	-20.436	
4360	1.7028	-20.429	
4361	1.7031	-20.419	
4362	1.7035	-20.408	
4363	1.7039	-20.395	
4364	1.7044	-20.38	
4365	1.7048	-20.364	
4366	1.7052	-20.345	
4367	1.7056	-20.324	
4368	1.7061	-20.302	
4369	1.7066	-20.278	
4370	1.7071	-20.252	
4371	1.7076	-20.224	
4372	1.7082	-20.194	
4373	1.7089	-20.162	
4374	1.7097	-20.129	
4375	1.7105	-20.101	
4376	1.7109	-20.09	
4377	1.7114	-20.081	
4378	1.7118	-20.074	
4379	1.7123	-20.072	
4380	1.7125	-20.071	
4381	1.7128	-20.073	
4382	1.7131	-20.075	
4383	1.7134	-20.08	
4384	1.7138	-20.088	
4385	1.7141	-20.098	
4386	1.7145	-20.111	
4387	1.7149	-20.126	
4388	1.7153	-20.145	
4389	1.7157	-20.165	
4390	1.716	-20.188	
4391	1.7164	-20.214	
4392	1.7168	-20.241	
4393	1.7172	-20.27	
4394	1.7176	-20.301	
4395	1.718	-20.334	
4396	1.7184	-20.369	
4397	1.7188	-20.405	
4398	1.7192	-20.444	
4399	1.7196	-20.484	
4400	1.7201	-20.528	
4401	1.7206	-20.575	
4402	1.7212	-20.633	
4403	1.7219	-20.692	
4404	1.7222	-20.72	
4405	1.7226	-20.75	
4406	1.723	-20.781	
4407	1.7234	-20.811	
4408	1.7238	-20.841	
4409	1.7242	-20.868	
4410	1.7244	-20.881	
4411	1.7246	-20.896	
4412	1.7249	-20.912	
4413	1.7252	-20.929	
4414	1.7255	-20.946	
4415	1.7258	-20.962	
4416	1.7262	-20.977	
4417	1.7265	-20.991	
4418	1.7269	-21.004	
4419	1.7272	-21.015	
4420	1.7276	-21.024	
4421	1.7279	-21.032	
4422	1.7283	-21.038	
4423	1.7286	-21.042	
4424	1.729	-21.044	
4425	1.7294	-21.045	
4426	1.7298	-21.043	
4427	1.7301	-21.04	
4428	1.7305	-21.034	
4429	1.7309	-21.027	
4430	1.7313	-21.018	
4431	1.7317	-21.007	
4432	1.7321	-20.993	
4433	1.7325	-20.978	
4434	1.7329	-20.961	
4435	1.7333	-20.941	
4436	1.7337	-20.92	
4437	1.7342	-20.896	
4438	1.7346	-20.871	
4439	1.7351	-20.843	
4440	1.7356	-20.813	
4441	1.7361	-20.782	
4442	1.7367	-20.748	
4443	1.7374	-20.711	
4444	1.7382	-20.671	
4445	1.739	-20.637	
4446	1.7394	-20.623	
4447	1.7399	-20.611	
4448	1.7403	-20.602	
4449	1.7408	-20.596	
4450	1.741	-20.595	
4451	1.7413	-20.595	
4452	1.7416	-20.596	
4453	1.7419	-20.6	
4454	1.7423	-20.607	
4455	1.7426	-20.616	
4456	1.743	-20.628	
4457	1.7434	-20.643	
4458	1.7438	-20.661	
4459	1.7442	-20.682	
4460	1.7445	-20.705	
4461	1.7449	-20.73	
4462	1.7453	-20.758	
4463	1.7457	-20.788	
4464	1.7461	-20.82	
4465	1.7465	-20.854	
4466	1.7469	-20.889	
4467	1.7473	-20.927	
4468	1.7477	-20.967	
4469	1.7481	-21.009	
4470	1.7486	-21.053	
4471	1.7491	-21.102	
4472	1.7497	-21.159	
4473	1.7503	-21.22	
4474	1.7507	-21.249	
4475	1.751	-21.28	
4476	1.7514	-21.313	
4477	1.7518	-21.344	
4478	1.7522	-21.375	
4479	1.7526	-21.404	
4480	1.7528	-21.418	
4481	1.753	-21.434	
4482	1.7533	-21.451	
4483	1.7536	-21.469	
4484	1.7539	-21.486	
4485	1.7542	-21.503	
4486	1.7546	-21.519	
4487	1.7549	-21.533	
4488	1.7553	-21.546	
4489	1.7556	-21.558	
4490	1.756	-21.567	
4491	1.7564	-21.575	
4492	1.7567	-21.581	
4493	1.7571	-21.584	
4494	1.7575	-21.586	
4495	1.7578	-21.586	
4496	1.7582	-21.584	
4497	1.7586	-21.579	
4498	1.7589	-21.573	
4499	1.7593	-21.565	
4500	1.7597	-21.554	
4501	1.7601	-21.541	
4502	1.7605	-21.526	
4503	1.7609	-21.509	
4504	1.7613	-21.49	
4505	1.7617	-21.468	
4506	1.7621	-21.444	
4507	1.7626	-21.418	
4508	1.763	-21.39	
4509	1.7635	-21.359	
4510	1.764	-21.326	
4511	1.7645	-21.29	
4512	1.7651	-21.253	
4513	1.7657	-21.212	
4514	1.7665	-21.167	
4515	1.7673	-21.125	
4516	1.7677	-21.107	
4517	1.7681	-21.09	
4518	1.7686	-21.076	
4519	1.7691	-21.066	
4520	1.7695	-21.059	
4521	1.7698	-21.058	
4522	1.77	-21.058	
4523	1.7703	-21.059	
4524	1.7707	-21.063	
4525	1.771	-21.07	
4526	1.7714	-21.08	
4527	1.7718	-21.092	
4528	1.7721	-21.108	
4529	1.7725	-21.127	
4530	1.7729	-21.148	
4531	1.7733	-21.172	
4532	1.7737	-21.199	
4533	1.7741	-21.228	
4534	1.7744	-21.259	
4535	1.7748	-21.292	
4536	1.7752	-21.327	
4537	1.7756	-21.364	
4538	1.776	-21.403	
4539	1.7765	-21.444	
4540	1.7769	-21.488	
4541	1.7774	-21.535	
4542	1.7779	-21.588	
4543	1.7786	-21.653	
4544	1.7789	-21.685	
4545	1.7793	-21.719	
4546	1.7797	-21.754	
4547	1.7801	-21.789	
4548	1.7805	-21.822	
4549	1.7807	-21.838	
4550	1.781	-21.856	
4551	1.7813	-21.876	
4552	1.7816	-21.896	
4553	1.7819	-21.917	
4554	1.7822	-21.936	
4555	1.7826	-21.955	
4556	1.7829	-21.972	
4557	1.7833	-21.987	
4558	1.7837	-22.001	
4559	1.784	-22.013	
4560	1.7844	-22.022	
4561	1.7848	-22.03	
4562	1.7851	-22.036	
4563	1.7855	-22.039	
4564	1.7859	-22.041	
4565	1.7862	-22.04	
4566	1.7866	-22.037	
4567	1.787	-22.032	
4568	1.7873	-22.025	
4569	1.7877	-22.015	
4570	1.7881	-22.003	
4571	1.7885	-21.989	
4572	1.7889	-21.973	
4573	1.7893	-21.955	
4574	1.7897	-21.934	
4575	1.7901	-21.91	
4576	1.7905	-21.884	
4577	1.7909	-21.856	
4578	1.7914	-21.826	
4579	1.7918	-21.793	
4580	1.7923	-21.757	
4581	1.7928	-21.719	
4582	1.7934	-21.678	
4583	1.794	-21.634	
4584	1.7947	-21.587	
4585	1.7955	-21.536	
4586	1.7963	-21.493	
4587	1.7967	-21.476	
4588	1.7971	-21.46	
4589	1.7976	-21.448	
4590	1.798	-21.439	
4591	1.7983	-21.436	
4592	1.7985	-21.435	
4593	1.7989	-21.435	
4594	1.7992	-21.437	
4595	1.7995	-21.442	
4596	1.7999	-21.45	
4597	1.8003	-21.461	
4598	1.8006	-21.475	
4599	1.801	-21.492	
4600	1.8014	-21.512	
4601	1.8018	-21.535	
4602	1.8022	-21.56	
4603	1.8026	-21.588	
4604	1.8029	-21.618	
4605	1.8033	-21.65	
4606	1.8037	-21.684	
4607	1.8041	-21.721	
4608	1.8045	-21.759	
4609	1.8049	-21.8	
4610	1.8054	-21.843	
4611	1.8059	-21.889	
4612	1.8064	-21.94	
4613	1.8071	-22.004	
4614	1.8074	-22.036	
4615	1.8078	-22.07	
4616	1.8082	-22.106	
4617	1.8086	-22.141	
4618	1.809	-22.174	
4619	1.8092	-22.19	
4620	1.8095	-22.208	
4621	1.8098	-22.228	
4622	1.8101	-22.248	
4623	1.8104	-22.268	
4624	1.8107	-22.288	
4625	1.8111	-22.306	
4626	1.8114	-22.322	
4627	1.8118	-22.337	
4628	1.8122	-22.35	
4629	1.8125	-22.361	
4630	1.8129	-22.37	
4631	1.8133	-22.377	
4632	1.8136	-22.382	
4633	1.814	-22.384	
4634	1.8144	-22.384	
4635	1.8147	-22.383	
4636	1.8151	-22.379	
4637	1.8155	-22.372	
4638	1.8158	-22.364	
4639	1.8162	-22.353	
4640	1.8166	-22.34	
4641	1.817	-22.324	
4642	1.8174	-22.306	
4643	1.8178	-22.286	
4644	1.8182	-22.263	
4645	1.8186	-22.238	
4646	1.819	-22.21	
4647	1.8194	-22.18	
4648	1.8199	-22.147	
4649	1.8203	-22.112	
4650	1.8208	-22.074	
4651	1.8213	-22.033	
4652	1.8219	-21.989	
4653	1.8225	-21.943	
4654	1.8231	-21.892	
4655	1.8239	-21.837	
4656	1.8248	-21.787	
4657	1.8252	-21.767	
4658	1.8256	-21.748	
4659	1.8261	-21.732	
4660	1.8265	-21.72	
4661	1.8268	-21.716	
4662	1.827	-21.713	
4663	1.8273	-21.711	
4664	1.8277	-21.711	
4665	1.828	-21.714	
4666	1.8284	-21.72	
4667	1.8288	-21.729	
4668	1.8291	-21.741	
4669	1.8295	-21.756	
4670	1.8299	-21.774	
4671	1.8303	-21.795	
4672	1.8307	-21.819	
4673	1.831	-21.845	
4674	1.8314	-21.874	
4675	1.8318	-21.904	
4676	1.8322	-21.937	
4677	1.8326	-21.972	
4678	1.833	-22.009	
4679	1.8334	-22.048	
4680	1.8339	-22.089	
4681	1.8343	-22.133	
4682	1.8349	-22.181	
4683	1.8355	-22.24	
4684	1.8361	-22.299	
4685	1.8365	-22.328	
4686	1.8368	-22.358	
4687	1.8372	-22.388	
4688	1.8376	-22.418	
4689	1.838	-22.446	
4690	1.8384	-22.472	
4691	1.8386	-22.485	
4692	1.8388	-22.499	
4693	1.8391	-22.514	
4694	1.8394	-22.529	
4695	1.8397	-22.544	
4696	1.8401	-22.558	
4697	1.8404	-22.57	
4698	1.8407	-22.581	
4699	1.8411	-22.591	
4700	1.8414	-22.598	
4701	1.8418	-22.604	
4702	1.8422	-22.607	
4703	1.8425	-22.608	
4704	1.8429	-22.608	
4705	1.8433	-22.605	
4706	1.8436	-22.599	
4707	1.844	-22.592	
4708	1.8444	-22.582	
4709	1.8447	-22.57	
4710	1.8451	-22.556	
4711	1.8455	-22.539	
4712	1.8459	-22.52	
4713	1.8463	-22.498	
4714	1.8467	-22.474	
4715	1.8471	-22.448	
4716	1.8475	-22.418	
4717	1.848	-22.387	
4718	1.8484	-22.353	
4719	1.8489	-22.316	
4720	1.8493	-22.276	
4721	1.8498	-22.234	
4722	1.8504	-22.188	
4723	1.851	-22.14	
4724	1.8516	-22.087	
4725	1.8524	-22.028	
4726	1.8533	-21.975	
4727	1.8537	-21.952	
4728	1.8541	-21.931	
4729	1.8546	-21.913	
4730	1.855	-21.899	
4731	1.8553	-21.893	
4732	1.8555	-21.889	
4733	1.8558	-21.885	
4734	1.8562	-21.883	
4735	1.8565	-21.884	
4736	1.8569	-21.888	
