	Time [s]	Z Axis - Relative Rotation - Joint Probe - General - Ground To PENDULUM - 4.9966e-003 s (Relative Rotation Z) [°]	
13508	4.4969	2.3905	
13509	4.4972	2.3785	
13510	4.4975	2.3654	
13511	4.4978	2.351	
13512	4.4981	2.3351	
13513	4.4984	2.3174	
13514	4.4987	2.2975	
13515	4.4991	2.2749	
13516	4.4995	2.2483	
13517	4.5	2.2141	
13518	4.5005	2.1754	
13519	4.5007	2.1552	
13520	4.501	2.1322	
13521	4.5013	2.1071	
13522	4.5016	2.0805	
13523	4.502	2.0532	
13524	4.5023	2.0255	
13525	4.5024	2.0116	
13526	4.5026	1.9949	
13527	4.5029	1.9761	
13528	4.5031	1.9555	
13529	4.5034	1.9338	
13530	4.5036	1.9113	
13531	4.5039	1.8885	
13532	4.5042	1.8655	
13533	4.5045	1.8428	
13534	4.5047	1.8203	
13535	4.505	1.7983	
13536	4.5053	1.777	
13537	4.5056	1.7564	
13538	4.5059	1.7366	
13539	4.5062	1.7176	
13540	4.5065	1.6997	
13541	4.5068	1.6827	
13542	4.5071	1.6668	
13543	4.5074	1.652	
13544	4.5077	1.6384	
13545	4.5079	1.626	
13546	4.5082	1.6148	
13547	4.5085	1.605	
13548	4.5088	1.5965	
13549	4.5091	1.5893	
13550	4.5094	1.5836	
13551	4.5097	1.5794	
13552	4.51	1.5766	
13553	4.5103	1.5754	
13554	4.5107	1.5756	
13555	4.511	1.5774	
13556	4.5113	1.5807	
13557	4.5116	1.5855	
13558	4.5119	1.5918	
13559	4.5122	1.5996	
13560	4.5126	1.6087	
13561	4.5129	1.6191	
13562	4.5133	1.6306	
13563	4.5136	1.6433	
13564	4.514	1.6567	
13565	4.5143	1.6709	
13566	4.5147	1.6855	
13567	4.5151	1.7001	
13568	4.5156	1.7144	
13569	4.516	1.7279	
13570	4.5164	1.74	
13571	4.5169	1.75	
13572	4.5174	1.7565	
13573	4.5179	1.7607	
13574	4.5183	1.7616	
13575	4.5186	1.7608	
13576	4.5189	1.7587	
13577	4.5192	1.7548	
13578	4.5196	1.7489	
13579	4.52	1.741	
13580	4.5204	1.731	
13581	4.5209	1.7194	
13582	4.5213	1.7061	
13583	4.5218	1.6915	
13584	4.5223	1.6753	
13585	4.523	1.6563	
13586	4.5233	1.6469	
13587	4.5236	1.6369	
13588	4.524	1.6267	
13589	4.5243	1.6168	
13590	4.5245	1.612	
13591	4.5247	1.6065	
13592	4.525	1.6004	
13593	4.5252	1.594	
13594	4.5255	1.5874	
13595	4.5258	1.5805	
13596	4.5261	1.5735	
13597	4.5264	1.5662	
13598	4.5267	1.5586	
13599	4.5269	1.5507	
13600	4.5271	1.5465	
13601	4.5273	1.5413	
13602	4.5275	1.5351	
13603	4.5277	1.5279	
13604	4.5279	1.5196	
13605	4.5282	1.5102	
13606	4.5284	1.4997	
13607	4.5287	1.4879	
13608	4.529	1.4747	
13609	4.5293	1.4601	
13610	4.5296	1.4436	
13611	4.5299	1.4252	
13612	4.5303	1.4043	
13613	4.5307	1.3802	
13614	4.5311	1.3513	
13615	4.5316	1.3132	
13616	4.5321	1.2725	
13617	4.5324	1.2514	
13618	4.5327	1.2279	
13619	4.533	1.2027	
13620	4.5333	1.1763	
13621	4.5336	1.1493	
13622	4.5339	1.1221	
13623	4.5341	1.1085	
13624	4.5342	1.0923	
13625	4.5345	1.0739	
13626	4.5347	1.054	
13627	4.535	1.033	
13628	4.5352	1.0113	
13629	4.5355	0.98931	
13630	4.5358	0.96734	
13631	4.536	0.9456	
13632	4.5363	0.9243	
13633	4.5366	0.90358	
13634	4.5369	0.88356	
13635	4.5372	0.86436	
13636	4.5375	0.84606	
13637	4.5378	0.82874	
13638	4.5381	0.81246	
13639	4.5384	0.79728	
13640	4.5386	0.78327	
13641	4.5389	0.77047	
13642	4.5392	0.75894	
13643	4.5395	0.74872	
13644	4.5398	0.73987	
13645	4.5401	0.73243	
13646	4.5404	0.72645	
13647	4.5407	0.72196	
13648	4.541	0.71902	
13649	4.5413	0.71764	
13650	4.5416	0.71787	
13651	4.5419	0.71973	
13652	4.5422	0.72323	
13653	4.5425	0.72838	
13654	4.5429	0.73518	
13655	4.5432	0.74362	
13656	4.5435	0.75365	
13657	4.5438	0.76525	
13658	4.5442	0.77835	
13659	4.5445	0.79285	
13660	4.5449	0.80866	
13661	4.5452	0.82563	
13662	4.5456	0.84359	
13663	4.546	0.86232	
13664	4.5464	0.88155	
13665	4.5468	0.90094	
13666	4.5472	0.92003	
13667	4.5476	0.93828	
13668	4.5481	0.95506	
13669	4.5486	0.96967	
13670	4.549	0.98149	
13671	4.5495	0.99008	
13672	4.55	0.99525	
13673	4.5503	0.99657	
13674	4.5506	0.99709	
13675	4.5509	0.99626	
13676	4.5513	0.99373	
13677	4.5517	0.98937	
13678	4.5521	0.98322	
13679	4.5526	0.97541	
13680	4.553	0.9661	
13681	4.5535	0.95537	
13682	4.5541	0.94288	
13683	4.5547	0.92898	
13684	4.555	0.92219	
13685	4.5553	0.91505	
13686	4.5557	0.90784	
13687	4.556	0.90074	
13688	4.5562	0.89724	
13689	4.5564	0.89314	
13690	4.5566	0.88855	
13691	4.5569	0.88358	
13692	4.5571	0.87827	
13693	4.5574	0.87265	
13694	4.5577	0.86669	
13695	4.558	0.86034	
13696	4.5583	0.85353	
13697	4.5585	0.84619	
13698	4.5588	0.83822	
13699	4.5591	0.82952	
13700	4.5594	0.81999	
13701	4.5597	0.80951	
13702	4.56	0.79795	
13703	4.5603	0.78517	
13704	4.5606	0.77101	
13705	4.5609	0.75526	
13706	4.5612	0.73766	
13707	4.5616	0.71783	
13708	4.5619	0.69519	
13709	4.5623	0.66857	
13710	4.5628	0.63416	
13711	4.5633	0.59553	
13712	4.5636	0.5755	
13713	4.5639	0.55276	
13714	4.5642	0.52808	
13715	4.5645	0.50214	
13716	4.5648	0.47553	
13717	4.5651	0.44869	
13718	4.5653	0.43527	
13719	4.5655	0.41923	
13720	4.5657	0.40112	
13721	4.5659	0.38148	
13722	4.5662	0.36079	
13723	4.5665	0.33949	
13724	4.5667	0.31794	
13725	4.567	0.29644	
13726	4.5673	0.27521	
13727	4.5676	0.25444	
13728	4.5679	0.2343	
13729	4.5682	0.2149	
13730	4.5685	0.19635	
13731	4.5687	0.17873	
13732	4.569	0.16212	
13733	4.5693	0.14658	
13734	4.5696	0.13219	
13735	4.5699	0.11899	
13736	4.5702	0.10704	
13737	4.5705	9.6388e-002	
13738	4.5708	8.7095e-002	
13739	4.5711	7.9207e-002	
13740	4.5714	7.2773e-002	
13741	4.5717	6.7842e-002	
13742	4.572	6.4459e-002	
13743	4.5723	6.2669e-002	
13744	4.5726	6.2512e-002	
13745	4.5729	6.4025e-002	
13746	4.5732	6.7241e-002	
13747	4.5735	7.2184e-002	
13748	4.5738	7.8873e-002	
13749	4.5741	8.7317e-002	
13750	4.5744	9.7512e-002	
13751	4.5747	0.10945	
13752	4.5751	0.12309	
13753	4.5754	0.1384	
13754	4.5757	0.1553	
13755	4.5761	0.17373	
13756	4.5764	0.19356	
13757	4.5768	0.21467	
13758	4.5772	0.23687	
13759	4.5776	0.25994	
13760	4.578	0.28359	
13761	4.5784	0.30745	
13762	4.5788	0.33104	
13763	4.5792	0.35377	
13764	4.5797	0.37492	
13765	4.5802	0.39378	
13766	4.5807	0.40971	
13767	4.5812	0.4223	
13768	4.5814	0.42728	
13769	4.5817	0.43224	
13770	4.582	0.43639	
13771	4.5824	0.43913	
13772	4.5828	0.44014	
13773	4.5833	0.43932	
13774	4.5837	0.43676	
13775	4.5841	0.4326	
13776	4.5846	0.42703	
13777	4.5851	0.42013	
13778	4.5857	0.41139	
13779	4.586	0.40682	
13780	4.5864	0.40178	
13781	4.5868	0.39657	
13782	4.5871	0.39137	
13783	4.5873	0.38881	
13784	4.5875	0.38579	
13785	4.5878	0.38242	
13786	4.588	0.37877	
13787	4.5883	0.37485	
13788	4.5886	0.37067	
13789	4.5889	0.36619	
13790	4.5892	0.36135	
13791	4.5894	0.35609	
13792	4.5897	0.35032	
13793	4.5899	0.34721	
13794	4.5901	0.34323	
13795	4.5903	0.33836	
13796	4.5905	0.33254	
13797	4.5907	0.32574	
13798	4.591	0.31789	
13799	4.5912	0.3089	
13800	4.5915	0.29867	
13801	4.5918	0.28709	
13802	4.5921	0.274	
13803	4.5924	0.25922	
13804	4.5927	0.24249	
13805	4.5931	0.22344	
13806	4.5934	0.20146	
13807	4.5938	0.17526	
13808	4.5943	0.14022	
13809	4.5949	0.10209	
13810	4.5951	8.2356e-002	
13811	4.5954	6.0234e-002	
13812	4.5957	3.6442e-002	
13813	4.596	1.1612e-002	
13814	4.5963	-1.3735e-002	
13815	4.5967	-3.9196e-002	
13816	4.5968	-5.189e-002	
13817	4.597	-6.7036e-002	
13818	4.5972	-8.4111e-002	
13819	4.5975	-0.10259	
13820	4.5977	-0.122	
13821	4.598	-0.14192	
13822	4.5983	-0.16201	
13823	4.5985	-0.182	
13824	4.5988	-0.20163	
13825	4.5991	-0.22075	
13826	4.5994	-0.23918	
13827	4.5997	-0.25682	
13828	4.6	-0.27356	
13829	4.6003	-0.28932	
13830	4.6005	-0.30401	
13831	4.6008	-0.31758	
13832	4.6011	-0.32995	
13833	4.6014	-0.34108	
13834	4.6017	-0.3509	
13835	4.602	-0.35936	
13836	4.6023	-0.3664	
13837	4.6026	-0.37198	
13838	4.6029	-0.37604	
13839	4.6032	-0.37854	
13840	4.6035	-0.37942	
13841	4.6038	-0.37864	
13842	4.6041	-0.37616	
13843	4.6044	-0.37193	
13844	4.6047	-0.36593	
13845	4.605	-0.35813	
13846	4.6053	-0.3485	
13847	4.6056	-0.33704	
13848	4.6059	-0.32375	
13849	4.6063	-0.30865	
13850	4.6066	-0.29175	
13851	4.6069	-0.2731	
13852	4.6073	-0.25277	
13853	4.6076	-0.23083	
13854	4.608	-0.20739	
13855	4.6083	-0.18259	
13856	4.6087	-0.1566	
13857	4.6091	-0.12964	
13858	4.6095	-0.10203	
13859	4.6099	-7.4138e-002	
13860	4.6104	-4.649e-002	
13861	4.6108	-1.9727e-002	
13862	4.6113	5.4038e-003	
13863	4.6117	2.8146e-002	
13864	4.6122	4.7865e-002	
13865	4.6127	6.4165e-002	
13866	4.613	7.0994e-002	
13867	4.6133	7.8207e-002	
13868	4.6136	8.4938e-002	
13869	4.614	9.0538e-002	
13870	4.6144	9.4626e-002	
13871	4.6148	9.7067e-002	
13872	4.6152	9.7903e-002	
13873	4.6157	9.7286e-002	
13874	4.6162	9.5403e-002	
13875	4.6167	9.2376e-002	
13876	4.6174	8.8061e-002	
13877	4.6177	8.5793e-002	
13878	4.618	8.3327e-002	
13879	4.6184	8.0782e-002	
13880	4.6187	7.8222e-002	
13881	4.6189	7.6934e-002	
13882	4.6191	7.5394e-002	
13883	4.6194	7.3623e-002	
13884	4.6196	7.1623e-002	
13885	4.6199	6.9372e-002	
13886	4.6202	6.6827e-002	
13887	4.6204	6.3928e-002	
13888	4.6207	6.0603e-002	
13889	4.621	5.6771e-002	
13890	4.6213	5.235e-002	
13891	4.6216	4.725e-002	
13892	4.6219	4.1383e-002	
13893	4.6222	3.4652e-002	
13894	4.6225	2.696e-002	
13895	4.6227	1.8198e-002	
13896	4.623	8.2458e-003	
13897	4.6233	-3.0363e-003	
13898	4.6237	-1.5817e-002	
13899	4.624	-3.0313e-002	
13900	4.6243	-4.6822e-002	
13901	4.6247	-6.5798e-002	
13902	4.6251	-8.8072e-002	
13903	4.6255	-0.11589	
13904	4.626	-0.14922	
13905	4.6263	-0.16659	
13906	4.6265	-0.18669	
13907	4.6269	-0.20875	
13908	4.6272	-0.23211	
13909	4.6275	-0.25616	
13910	4.6278	-0.28046	
13911	4.628	-0.2926	
13912	4.6282	-0.3071	
13913	4.6284	-0.32344	
13914	4.6286	-0.34113	
13915	4.6289	-0.3597	
13916	4.6292	-0.37876	
13917	4.6294	-0.39798	
13918	4.6297	-0.41706	
13919	4.63	-0.4358	
13920	4.6303	-0.45402	
13921	4.6306	-0.47156	
13922	4.6309	-0.48831	
13923	4.6312	-0.50416	
13924	4.6314	-0.51905	
13925	4.6317	-0.53288	
13926	4.632	-0.5456	
13927	4.6323	-0.55715	
13928	4.6326	-0.56745	
13929	4.6329	-0.57647	
13930	4.6332	-0.58414	
13931	4.6335	-0.59041	
13932	4.6338	-0.59523	
13933	4.6341	-0.59854	
13934	4.6344	-0.6003	
13935	4.6347	-0.60045	
13936	4.635	-0.59894	
13937	4.6353	-0.59572	
13938	4.6356	-0.59076	
13939	4.6359	-0.58401	
13940	4.6362	-0.57544	
13941	4.6365	-0.56501	
13942	4.6368	-0.55272	
13943	4.6371	-0.53854	
13944	4.6374	-0.52248	
13945	4.6378	-0.50455	
13946	4.6381	-0.48477	
13947	4.6384	-0.46319	
13948	4.6388	-0.43986	
13949	4.6391	-0.41485	
13950	4.6395	-0.38829	
13951	4.6398	-0.36029	
13952	4.6402	-0.33103	
13953	4.6406	-0.30074	
13954	4.641	-0.26972	
13955	4.6414	-0.23838	
13956	4.6419	-0.20725	
13957	4.6423	-0.17703	
13958	4.6428	-0.14847	
13959	4.6433	-0.12238	
13960	4.6438	-9.9372e-002	
13961	4.6442	-7.9834e-002	
13962	4.6445	-7.1385e-002	
13963	4.6448	-6.219e-002	
13964	4.6451	-5.3172e-002	
13965	4.6455	-4.5035e-002	
13966	4.6459	-3.8197e-002	
13967	4.6463	-3.2825e-002	
13968	4.6468	-2.8886e-002	
13969	4.6472	-2.6221e-002	
13970	4.6477	-2.4598e-002	
13971	4.6483	-2.3752e-002	
13972	4.6489	-2.3435e-002	
13973	4.6492	-2.3382e-002	
13974	4.6495	-2.3346e-002	
13975	4.6499	-2.3317e-002	
13976	4.6502	-2.331e-002	
13977	4.6504	-2.3328e-002	
13978	4.6506	-2.3383e-002	
13979	4.6508	-2.3509e-002	
13980	4.6511	-2.3756e-002	
13981	4.6514	-2.4188e-002	
13982	4.6516	-2.488e-002	
13983	4.6519	-2.5916e-002	
13984	4.6522	-2.7384e-002	
13985	4.6525	-2.9373e-002	
13986	4.6528	-3.1973e-002	
13987	4.6531	-3.5271e-002	
13988	4.6533	-3.9358e-002	
13989	4.6536	-4.4323e-002	
13990	4.6539	-5.0262e-002	
13991	4.6542	-5.7278e-002	
13992	4.6545	-6.5484e-002	
13993	4.6548	-7.5013e-002	
13994	4.6551	-8.6026e-002	
13995	4.6555	-9.8731e-002	
13996	4.6558	-0.11342	
13997	4.6562	-0.13055	
13998	4.6565	-0.15098	
13999	4.657	-0.17736	
14000	4.6575	-0.20797	
14001	4.6578	-0.22396	
14002	4.6581	-0.2423	
14003	4.6584	-0.26235	
14004	4.6587	-0.28351	
14005	4.659	-0.30527	
14006	4.6593	-0.32721	
14007	4.6595	-0.33816	
14008	4.6597	-0.35123	
14009	4.6599	-0.36595	
14010	4.6601	-0.38187	
14011	4.6604	-0.39856	
14012	4.6607	-0.41565	
14013	4.6609	-0.43282	
14014	4.6612	-0.44982	
14015	4.6615	-0.46643	
14016	4.6618	-0.48249	
14017	4.6621	-0.49785	
14018	4.6624	-0.51241	
14019	4.6626	-0.52605	
14020	4.6629	-0.53871	
14021	4.6632	-0.55031	
14022	4.6635	-0.56078	
14023	4.6638	-0.57006	
14024	4.6641	-0.57809	
14025	4.6644	-0.58481	
14026	4.6647	-0.59017	
14027	4.665	-0.59411	
14028	4.6653	-0.59659	
14029	4.6656	-0.59753	
14030	4.6659	-0.5969	
14031	4.6662	-0.59464	
14032	4.6665	-0.59071	
14033	4.6668	-0.58504	
14034	4.6671	-0.57761	
14035	4.6674	-0.56836	
14036	4.6677	-0.55727	
14037	4.668	-0.5443	
14038	4.6683	-0.52945	
14039	4.6686	-0.51268	
14040	4.6689	-0.49401	
14041	4.6692	-0.47345	
14042	4.6696	-0.45102	
14043	4.6699	-0.42676	
14044	4.6703	-0.40073	
14045	4.6706	-0.373	
14046	4.671	-0.34369	
14047	4.6713	-0.31292	
14048	4.6717	-0.28086	
14049	4.6721	-0.24776	
14050	4.6725	-0.21393	
14051	4.6729	-0.17979	
14052	4.6734	-0.14593	
14053	4.6739	-0.11304	
14054	4.6743	-8.1953e-002	
14055	4.6748	-5.3432e-002	
14056	4.6753	-2.8087e-002	
14057	4.6758	-6.2455e-003	
14058	4.676	3.3703e-003	
14059	4.6763	1.4007e-002	
14060	4.6767	2.4716e-002	
14061	4.677	3.4779e-002	
14062	4.6774	4.3763e-002	
14063	4.6779	5.1502e-002	
14064	4.6783	5.8038e-002	
14065	4.6788	6.3561e-002	
14066	4.6793	6.8389e-002	
14067	4.6798	7.3077e-002	
14068	4.6805	7.7643e-002	
14069	4.6808	7.9883e-002	
14070	4.6811	8.2293e-002	
14071	4.6814	8.48e-002	
14072	4.6818	8.7321e-002	
14073	4.682	8.8562e-002	
14074	4.6822	9.e-002	
14075	4.6824	9.155e-002	
14076	4.6826	9.3114e-002	
14077	4.6829	9.4588e-002	
14078	4.6832	9.5861e-002	
14079	4.6834	9.6825e-002	
14080	4.6837	9.7375e-002	
14081	4.684	9.7409e-002	
14082	4.6843	9.683e-002	
14083	4.6846	9.5548e-002	
14084	4.6849	9.3471e-002	
14085	4.6851	9.0511e-002	
14086	4.6854	8.6575e-002	
14087	4.6857	8.1563e-002	
14088	4.686	7.5367e-002	
14089	4.6863	6.7858e-002	
14090	4.6867	5.8879e-002	
14091	4.687	4.8224e-002	
14092	4.6873	3.5597e-002	
14093	4.6877	2.0513e-002	
14094	4.6881	1.9487e-003	
14095	4.6886	-2.3574e-002	
14096	4.6891	-5.1711e-002	
14097	4.6894	-6.6437e-002	
14098	4.6897	-8.2982e-002	
14099	4.69	-0.10082	
14100	4.6903	-0.11946	
14101	4.6906	-0.13849	
14102	4.6909	-0.15758	
14103	4.6911	-0.16708	
14104	4.6913	-0.1784	
14105	4.6915	-0.19112	
14106	4.6917	-0.20484	
14107	4.692	-0.21916	
14108	4.6923	-0.23376	
14109	4.6925	-0.24836	
14110	4.6928	-0.26272	
14111	4.6931	-0.27665	
14112	4.6934	-0.28998	
14113	4.6937	-0.3026	
14114	4.694	-0.31438	
14115	4.6942	-0.32523	
14116	4.6945	-0.33509	
14117	4.6948	-0.34386	
14118	4.6951	-0.35149	
14119	4.6954	-0.35791	
14120	4.6957	-0.36307	
14121	4.696	-0.36691	
14122	4.6963	-0.36936	
14123	4.6966	-0.37038	
14124	4.6969	-0.36991	
14125	4.6972	-0.36789	
14126	4.6975	-0.36428	
14127	4.6978	-0.35902	
14128	4.6981	-0.35207	
14129	4.6984	-0.34337	
14130	4.6987	-0.33289	
14131	4.699	-0.32059	
14132	4.6993	-0.30643	
14133	4.6996	-0.29039	
14134	4.6999	-0.27247	
14135	4.7002	-0.25264	
14136	4.7005	-0.23092	
14137	4.7009	-0.20732	
14138	4.7012	-0.18188	
14139	4.7015	-0.15464	
14140	4.7019	-0.12567	
14141	4.7022	-9.5063e-002	
14142	4.7026	-6.2927e-002	
14143	4.703	-2.9415e-002	
14144	4.7034	5.2707e-003	
14145	4.7038	4.0855e-002	
14146	4.7042	7.6963e-002	
14147	4.7046	0.11309	
14148	4.7051	0.14856	
14149	4.7056	0.18261	
14150	4.706	0.21441	
14151	4.7065	0.24327	
14152	4.707	0.26875	
14153	4.7073	0.28018	
14154	4.7076	0.29306	
14155	4.7079	0.30631	
14156	4.7083	0.31912	
14157	4.7087	0.33097	
14158	4.7091	0.34163	
14159	4.7095	0.35114	
14160	4.71	0.35969	
14161	4.7105	0.36765	
14162	4.711	0.37562	
14163	4.7117	0.38449	
14164	4.712	0.38892	
14165	4.7123	0.39377	
14166	4.7127	0.39889	
14167	4.713	0.40415	
14168	4.7132	0.4068	
14169	4.7134	0.40993	
14170	4.7136	0.41342	
14171	4.7139	0.41712	
14172	4.7142	0.42091	
14173	4.7144	0.42463	
14174	4.7147	0.42816	
14175	4.715	0.43138	
14176	4.7153	0.43416	
14177	4.7156	0.43641	
14178	4.7159	0.43803	
14179	4.7161	0.43892	
14180	4.7164	0.43901	
14181	4.7167	0.4382	
14182	4.717	0.43642	
14183	4.7173	0.43355	
14184	4.7176	0.42951	
14185	4.7179	0.42415	
14186	4.7183	0.41733	
14187	4.7186	0.40882	
14188	4.719	0.3983	
14189	4.7193	0.38516	
14190	4.7198	0.3677	
14191	4.7203	0.34636	
14192	4.7206	0.33497	
14193	4.7208	0.32168	
14194	4.7211	0.30696	
14195	4.7215	0.29126	
14196	4.7218	0.275	
14197	4.7221	0.25851	
14198	4.7223	0.25027	
14199	4.7225	0.24042	
14200	4.7227	0.22933	
14201	4.7229	0.21734	
14202	4.7232	0.20481	
14203	4.7235	0.19202	
14204	4.7237	0.17923	
14205	4.724	0.16667	
14206	4.7243	0.1545	
14207	4.7246	0.14288	
14208	4.7249	0.13193	
14209	4.7252	0.12175	
14210	4.7254	0.11243	
14211	4.7257	0.10406	
14212	4.726	9.6692e-002	
14213	4.7263	9.0405e-002	
14214	4.7266	8.5255e-002	
14215	4.7269	8.1302e-002	
14216	4.7272	7.8601e-002	
14217	4.7275	7.7209e-002	
14218	4.7278	7.718e-002	
14219	4.7281	7.857e-002	
14220	4.7284	8.1431e-002	
14221	4.7287	8.5817e-002	
14222	4.729	9.1779e-002	
14223	4.7293	9.9368e-002	
14224	4.7296	0.10863	
14225	4.7299	0.11961	
14226	4.7302	0.13235	
14227	4.7305	0.14689	
14228	4.7308	0.16325	
14229	4.7311	0.18145	
14230	4.7314	0.20151	
14231	4.7317	0.22344	
14232	4.732	0.24721	
14233	4.7324	0.27282	
14234	4.7327	0.30022	
14235	4.7331	0.32937	
14236	4.7334	0.36019	
14237	4.7338	0.3926	
14238	4.7341	0.42646	
14239	4.7345	0.46163	
14240	4.7349	0.49788	
14241	4.7353	0.53493	
14242	4.7357	0.57236	
14243	4.7362	0.60965	
14244	4.7366	0.64609	
14245	4.7371	0.68088	
14246	4.7376	0.71325	
14247	4.7381	0.74255	
14248	4.7386	0.76846	
14249	4.7388	0.78015	
14250	4.7391	0.79336	
14251	4.7395	0.80709	
14252	4.7398	0.82055	
14253	4.7402	0.83328	
14254	4.7407	0.8451	
14255	4.7411	0.85609	
14256	4.7416	0.8665	
14257	4.7421	0.87684	
14258	4.7426	0.88815	
14259	4.7432	0.9005	
14260	4.7435	0.90684	
14261	4.7439	0.91384	
14262	4.7442	0.92129	
14263	4.7446	0.92901	
14264	4.7447	0.93292	
14265	4.7449	0.93759	
14266	4.7452	0.94286	
14267	4.7454	0.94854	
14268	4.7457	0.95447	
14269	4.746	0.96046	
14270	4.7462	0.96636	
14271	4.7465	0.97202	
14272	4.7468	0.97732	
14273	4.7471	0.98213	
14274	4.7474	0.98636	
14275	4.7477	0.98991	
14276	4.748	0.9927	
14277	4.7482	0.99464	
14278	4.7485	0.99564	
14279	4.7488	0.99562	
14280	4.7491	0.99447	
14281	4.7495	0.99209	
14282	4.7498	0.98832	
14283	4.7501	0.98296	
14284	4.7505	0.9757	
14285	4.7509	0.96591	
14286	4.7514	0.95145	
14287	4.7519	0.93427	
14288	4.7522	0.92496	
14289	4.7525	0.91426	
14290	4.7528	0.9025	
14291	4.7531	0.89002	
14292	4.7534	0.87714	
14293	4.7537	0.86412	
14294	4.7539	0.85761	
14295	4.7541	0.84986	
14296	4.7543	0.84114	
14297	4.7545	0.83176	
14298	4.7548	0.82198	
14299	4.7551	0.81206	
14300	4.7553	0.80223	
14301	4.7556	0.79266	
14302	4.7559	0.78352	
14303	4.7562	0.77494	
14304	4.7565	0.76702	
14305	4.7567	0.75987	
14306	4.757	0.75357	
14307	4.7573	0.7482	
14308	4.7576	0.74382	
14309	4.7579	0.7405	
14310	4.7582	0.7383	
14311	4.7585	0.73728	
14312	4.7588	0.73749	
14313	4.7591	0.73899	
14314	4.7594	0.74183	
14315	4.7597	0.74607	
14316	4.76	0.75176	
14317	4.7603	0.75895	
14318	4.7606	0.76769	
14319	4.7609	0.77803	
14320	4.7612	0.79001	
14321	4.7615	0.80368	
14322	4.7618	0.81907	
14323	4.7621	0.83621	
14324	4.7624	0.85512	
14325	4.7627	0.87582	
14326	4.763	0.89832	
14327	4.7633	0.9226	
14328	4.7637	0.94865	
14329	4.764	0.97644	
14330	4.7643	1.0059	
14331	4.7647	1.037	
14332	4.765	1.0697	
14333	4.7654	1.1038	
14334	4.7658	1.1392	
14335	4.7662	1.1757	
14336	4.7666	1.213	
14337	4.767	1.2508	
14338	4.7674	1.2887	
14339	4.7679	1.3259	
14340	4.7684	1.3618	
14341	4.7688	1.3955	
14342	4.7693	1.4264	
14343	4.7698	1.4541	
14344	4.7701	1.4666	
14345	4.7704	1.481	
14346	4.7707	1.496	
14347	4.7711	1.5109	
14348	4.7715	1.5251	
14349	4.7719	1.5385	
14350	4.7723	1.5512	
14351	4.7728	1.5633	
14352	4.7733	1.5754	
14353	4.7738	1.5885	
14354	4.7745	1.6044	
14355	4.7748	1.6126	
14356	4.7751	1.6219	
14357	4.7755	1.6319	
14358	4.7758	1.6424	
14359	4.776	1.6477	
14360	4.7762	1.6542	
14361	4.7765	1.6615	
14362	4.7767	1.6695	
14363	4.777	1.6779	
14364	4.7773	1.6866	
14365	4.7775	1.6954	
14366	4.7778	1.704	
14367	4.7781	1.7124	
14368	4.7784	1.7205	
14369	4.7787	1.7281	
14370	4.779	1.735	
14371	4.7793	1.7414	
14372	4.7796	1.7469	
14373	4.7799	1.7517	
14374	4.7801	1.7555	
14375	4.7805	1.7584	
14376	4.7808	1.7602	
14377	4.7811	1.7608	
14378	4.7814	1.7601	
14379	4.7818	1.7579	
14380	4.7822	1.7538	
14381	4.7826	1.747	
14382	4.7831	1.7372	
14383	4.7834	1.7315	
14384	4.7837	1.7246	
14385	4.784	1.7166	
14386	4.7843	1.7079	
14387	4.7846	1.6986	
14388	4.7849	1.6891	
14389	4.7851	1.6842	
14390	4.7853	1.6785	
14391	4.7855	1.6719	
14392	4.7858	1.6648	
14393	4.786	1.6575	
14394	4.7863	1.65	
14395	4.7866	1.6425	
14396	4.7868	1.6353	
14397	4.7871	1.6285	
14398	4.7874	1.6222	
14399	4.7877	1.6164	
14400	4.788	1.6114	
14401	4.7883	1.6071	
14402	4.7886	1.6036	
14403	4.7889	1.6011	
14404	4.7892	1.5995	
14405	4.7894	1.5989	
14406	4.7897	1.5994	
14407	4.79	1.601	
14408	4.7903	1.6038	
14409	4.7906	1.6079	
14410	4.7909	1.6133	
14411	4.7912	1.62	
14412	4.7915	1.6281	
14413	4.7918	1.6376	
14414	4.7921	1.6487	
14415	4.7924	1.6613	
14416	4.7927	1.6754	
14417	4.793	1.6912	
14418	4.7933	1.7086	
14419	4.7936	1.7277	
14420	4.7939	1.7485	
14421	4.7943	1.771	
14422	4.7946	1.7952	
14423	4.7949	1.821	
14424	4.7952	1.8485	
14425	4.7956	1.8777	
14426	4.7959	1.9083	
14427	4.7963	1.9405	
14428	4.7966	1.974	
14429	4.797	2.0088	
14430	4.7974	2.0448	
14431	4.7978	2.0815	
14432	4.7982	2.1189	
14433	4.7986	2.1565	
14434	4.7991	2.1937	
14435	4.7995	2.2299	
14436	4.8	2.2643	
14437	4.8005	2.2962	
14438	4.801	2.3251	
14439	4.8015	2.3508	
14440	4.8017	2.3625	
14441	4.802	2.3758	
14442	4.8023	2.3898	
14443	4.8027	2.4038	
14444	4.8031	2.4174	
14445	4.8035	2.4305	
14446	4.804	2.4434	
14447	4.8045	2.4564	
14448	4.805	2.4703	
14449	4.8055	2.4868	
14450	4.8062	2.5055	
14451	4.8065	2.5155	
14452	4.8068	2.5267	
14453	4.8071	2.5388	
14454	4.8075	2.5515	
14455	4.8077	2.5581	
14456	4.8079	2.566	
14457	4.8081	2.575	
14458	4.8083	2.585	
14459	4.8086	2.5956	
