	Time [s]	Theta 1 (Bottom Pendulum) (Relative Rotation X) [°]	
916	0.35134	-1.3622	
917	0.3517	-1.358	
918	0.35208	-1.3534	
919	0.35246	-1.3486	
920	0.35285	-1.3437	
921	0.35324	-1.3388	
922	0.35343	-1.3365	
923	0.35366	-1.3338	
924	0.35393	-1.3308	
925	0.35421	-1.3276	
926	0.35452	-1.3245	
927	0.35484	-1.3216	
928	0.35517	-1.3189	
929	0.3555	-1.3164	
930	0.35584	-1.3144	
931	0.35619	-1.3128	
932	0.35653	-1.3117	
933	0.35688	-1.311	
934	0.35723	-1.3109	
935	0.35759	-1.3114	
936	0.35794	-1.3123	
937	0.3583	-1.3138	
938	0.35865	-1.3159	
939	0.35901	-1.3184	
940	0.35938	-1.3214	
941	0.35974	-1.3249	
942	0.36011	-1.3288	
943	0.36049	-1.333	
944	0.36087	-1.3376	
945	0.36125	-1.3425	
946	0.36164	-1.3475	
947	0.36204	-1.3526	
948	0.36245	-1.3578	
949	0.36287	-1.3628	
950	0.3633	-1.3677	
951	0.36375	-1.3722	
952	0.36421	-1.3763	
953	0.3647	-1.3797	
954	0.36522	-1.3824	
955	0.36579	-1.384	
956	0.36642	-1.3845	
957	0.36719	-1.3832	
958	0.368	-1.3804	
959	0.36841	-1.3786	
960	0.36884	-1.3766	
961	0.36929	-1.3746	
962	0.36974	-1.3727	
963	0.36997	-1.3719	
964	0.37024	-1.371	
965	0.37054	-1.3703	
966	0.37087	-1.3697	
967	0.37122	-1.3693	
968	0.37158	-1.3692	
969	0.37194	-1.3695	
970	0.37231	-1.3701	
971	0.37269	-1.3709	
972	0.37306	-1.372	
973	0.37325	-1.3726	
974	0.37347	-1.3734	
975	0.37373	-1.3742	
976	0.37401	-1.3752	
977	0.37432	-1.3763	
978	0.37464	-1.3773	
979	0.37498	-1.3781	
980	0.37533	-1.3788	
981	0.37569	-1.3792	
982	0.37606	-1.3792	
983	0.37645	-1.3787	
984	0.37685	-1.3776	
985	0.37726	-1.3758	
986	0.37771	-1.3731	
987	0.3782	-1.3694	
988	0.37879	-1.3638	
989	0.37942	-1.3566	
990	0.37973	-1.3527	
991	0.38009	-1.3482	
992	0.38046	-1.3432	
993	0.38084	-1.338	
994	0.38123	-1.3327	
995	0.38162	-1.3275	
996	0.38182	-1.325	
997	0.38205	-1.3221	
998	0.38232	-1.3189	
999	0.38261	-1.3156	
1000	0.38291	-1.3123	
1001	0.38323	-1.3092	
1002	0.38356	-1.3064	
1003	0.3839	-1.3039	
1004	0.38424	-1.3019	
1005	0.38459	-1.3003	
1006	0.38494	-1.2993	
1007	0.38529	-1.2989	
1008	0.38564	-1.2991	
1009	0.38599	-1.2998	
1010	0.38634	-1.3012	
1011	0.3867	-1.3032	
1012	0.38706	-1.3058	
1013	0.38741	-1.309	
1014	0.38778	-1.3128	
1015	0.38814	-1.3171	
1016	0.38851	-1.322	
1017	0.38888	-1.3273	
1018	0.38926	-1.3331	
1019	0.38964	-1.3392	
1020	0.39003	-1.3456	
1021	0.39042	-1.3523	
1022	0.39082	-1.3591	
1023	0.39124	-1.366	
1024	0.39166	-1.3729	
1025	0.3921	-1.3795	
1026	0.39256	-1.3859	
1027	0.39304	-1.3919	
1028	0.39354	-1.3973	
1029	0.39409	-1.402	
1030	0.39468	-1.4058	
1031	0.39538	-1.4086	
1032	0.39617	-1.4098	
1033	0.39657	-1.4099	
1034	0.397	-1.4097	
1035	0.39746	-1.4093	
1036	0.39792	-1.4088	
1037	0.39838	-1.4085	
1038	0.39862	-1.4084	
1039	0.39889	-1.4084	
1040	0.39919	-1.4085	
1041	0.39952	-1.4088	
1042	0.39987	-1.4093	
1043	0.40023	-1.4101	
1044	0.4006	-1.4112	
1045	0.40097	-1.4125	
1046	0.40134	-1.414	
1047	0.40171	-1.4156	
1048	0.4019	-1.4165	
1049	0.40212	-1.4175	
1050	0.40238	-1.4187	
1051	0.40267	-1.4199	
1052	0.40297	-1.4212	
1053	0.40329	-1.4224	
1054	0.40363	-1.4234	
1055	0.40398	-1.4242	
1056	0.40434	-1.4246	
1057	0.40472	-1.4245	
1058	0.4051	-1.424	
1059	0.40551	-1.4228	
1060	0.40593	-1.4209	
1061	0.40639	-1.4181	
1062	0.40689	-1.414	
1063	0.40754	-1.4076	
1064	0.40787	-1.4039	
1065	0.40824	-1.3995	
1066	0.40864	-1.3945	
1067	0.40905	-1.3893	
1068	0.40946	-1.3839	
1069	0.40967	-1.3812	
1070	0.40992	-1.3781	
1071	0.41019	-1.3747	
1072	0.41049	-1.3711	
1073	0.41081	-1.3675	
1074	0.41114	-1.364	
1075	0.41148	-1.3608	
1076	0.41183	-1.3579	
1077	0.41218	-1.3555	
1078	0.41253	-1.3536	
1079	0.41288	-1.3522	
1080	0.41324	-1.3514	
1081	0.41359	-1.3513	
1082	0.41394	-1.3518	
1083	0.4143	-1.3529	
1084	0.41465	-1.3547	
1085	0.41501	-1.3572	
1086	0.41537	-1.3603	
1087	0.41573	-1.3641	
1088	0.41609	-1.3686	
1089	0.41645	-1.3736	
1090	0.41681	-1.3793	
1091	0.41718	-1.3855	
1092	0.41756	-1.3923	
1093	0.41793	-1.3995	
1094	0.41832	-1.4071	
1095	0.41871	-1.4151	
1096	0.4191	-1.4234	
1097	0.41951	-1.4318	
1098	0.41993	-1.4404	
1099	0.42036	-1.449	
1100	0.4208	-1.4574	
1101	0.42126	-1.4656	
1102	0.42175	-1.4735	
1103	0.42227	-1.4809	
1104	0.42282	-1.4877	
1105	0.42344	-1.4938	
1106	0.42419	-1.4992	
1107	0.425	-1.5031	
1108	0.4254	-1.5046	
1109	0.42584	-1.5059	
1110	0.42629	-1.5071	
1111	0.42674	-1.5083	
1112	0.42697	-1.5089	
1113	0.42724	-1.5098	
1114	0.42755	-1.5108	
1115	0.42788	-1.512	
1116	0.42823	-1.5135	
1117	0.42859	-1.5153	
1118	0.42896	-1.5173	
1119	0.42933	-1.5196	
1120	0.42971	-1.5221	
1121	0.43008	-1.5247	
1122	0.43027	-1.526	
1123	0.4305	-1.5276	
1124	0.43075	-1.5294	
1125	0.43104	-1.5314	
1126	0.43135	-1.5335	
1127	0.43167	-1.5355	
1128	0.432	-1.5375	
1129	0.43235	-1.5392	
1130	0.43271	-1.5406	
1131	0.43308	-1.5416	
1132	0.43346	-1.5422	
1133	0.43386	-1.5422	
1134	0.43427	-1.5416	
1135	0.43471	-1.5402	
1136	0.43519	-1.5378	
1137	0.43573	-1.5341	
1138	0.43636	-1.5288	
1139	0.43668	-1.5258	
1140	0.43703	-1.5222	
1141	0.43741	-1.5183	
1142	0.4378	-1.5141	
1143	0.43819	-1.5099	
1144	0.43859	-1.5058	
1145	0.43879	-1.5038	
1146	0.43903	-1.5016	
1147	0.43929	-1.4992	
1148	0.43959	-1.4967	
1149	0.43989	-1.4945	
1150	0.44022	-1.4924	
1151	0.44055	-1.4907	
1152	0.44089	-1.4894	
1153	0.44123	-1.4887	
1154	0.44158	-1.4884	
1155	0.44193	-1.4888	
1156	0.44228	-1.4898	
1157	0.44263	-1.4915	
1158	0.44298	-1.4938	
1159	0.44333	-1.4968	
1160	0.44369	-1.5005	
1161	0.44405	-1.5049	
1162	0.4444	-1.5099	
1163	0.44476	-1.5156	
1164	0.44513	-1.5219	
1165	0.44549	-1.5288	
1166	0.44586	-1.5363	
1167	0.44624	-1.5443	
1168	0.44662	-1.5528	
1169	0.447	-1.5617	
1170	0.4474	-1.571	
1171	0.4478	-1.5805	
1172	0.44821	-1.5903	
1173	0.44863	-1.6001	
1174	0.44906	-1.61	
1175	0.44951	-1.6197	
1176	0.44998	-1.6293	
1177	0.45047	-1.6385	
1178	0.451	-1.6473	
1179	0.45158	-1.6556	
1180	0.45223	-1.6635	
1181	0.45301	-1.6709	
1182	0.45383	-1.6769	
1183	0.45424	-1.6795	
1184	0.45467	-1.682	
1185	0.45512	-1.6846	
1186	0.45557	-1.6873	
1187	0.45579	-1.6887	
1188	0.45606	-1.6904	
1189	0.45636	-1.6925	
1190	0.45668	-1.695	
1191	0.45703	-1.6977	
1192	0.45738	-1.7008	
1193	0.45775	-1.7042	
1194	0.45811	-1.7079	
1195	0.45848	-1.7117	
1196	0.45886	-1.7156	
1197	0.45923	-1.7196	
1198	0.45941	-1.7216	
1199	0.45964	-1.724	
1200	0.4599	-1.7267	
1201	0.46018	-1.7296	
1202	0.46049	-1.7326	
1203	0.46082	-1.7355	
1204	0.46116	-1.7383	
1205	0.46151	-1.7408	
1206	0.46188	-1.743	
1207	0.46227	-1.7448	
1208	0.46267	-1.746	
1209	0.4631	-1.7466	
1210	0.46355	-1.7465	
1211	0.46406	-1.7454	
1212	0.46473	-1.7428	
1213	0.46507	-1.741	
1214	0.46545	-1.7388	
1215	0.46584	-1.7362	
1216	0.46625	-1.7334	
1217	0.46666	-1.7306	
1218	0.46687	-1.7292	
1219	0.46711	-1.7276	
1220	0.46739	-1.7259	
1221	0.46769	-1.7241	
1222	0.46801	-1.7225	
1223	0.46834	-1.7211	
1224	0.46868	-1.72	
1225	0.46902	-1.7192	
1226	0.46937	-1.7189	
1227	0.46972	-1.7192	
1228	0.47007	-1.7199	
1229	0.47043	-1.7213	
1230	0.47078	-1.7233	
1231	0.47113	-1.7259	
1232	0.47149	-1.7291	
1233	0.47184	-1.733	
1234	0.4722	-1.7375	
1235	0.47256	-1.7427	
1236	0.47292	-1.7486	
1237	0.47328	-1.755	
1238	0.47364	-1.7621	
1239	0.47401	-1.7698	
1240	0.47438	-1.7779	
1241	0.47475	-1.7866	
1242	0.47513	-1.7958	
1243	0.47551	-1.8054	
1244	0.47591	-1.8153	
1245	0.47631	-1.8254	
1246	0.47671	-1.8358	
1247	0.47713	-1.8463	
1248	0.47757	-1.8568	
1249	0.47801	-1.8672	
1250	0.47848	-1.8774	
1251	0.47897	-1.8873	
1252	0.4795	-1.8969	
1253	0.48006	-1.906	
1254	0.4807	-1.9148	
1255	0.48148	-1.9235	
1256	0.4823	-1.931	
1257	0.48271	-1.9344	
1258	0.48314	-1.9379	
1259	0.48359	-1.9415	
1260	0.48405	-1.9452	
1261	0.48427	-1.9472	
1262	0.48454	-1.9497	
1263	0.48484	-1.9526	
1264	0.48517	-1.956	
1265	0.48552	-1.9598	
1266	0.48587	-1.9641	
1267	0.48624	-1.9687	
1268	0.48661	-1.9737	
1269	0.48698	-1.979	
1270	0.48736	-1.9844	
1271	0.48754	-1.9872	
1272	0.48777	-1.9906	
1273	0.48803	-1.9945	
1274	0.48831	-1.9988	
1275	0.48862	-2.0034	
1276	0.48894	-2.0081	
1277	0.48928	-2.0129	
1278	0.48963	-2.0176	
1279	0.48999	-2.0221	
1280	0.49036	-2.0264	
1281	0.49075	-2.0303	
1282	0.49115	-2.0338	
1283	0.49157	-2.0368	
1284	0.49202	-2.0392	
1285	0.49252	-2.0411	
1286	0.49314	-2.0422	
1287	0.49379	-2.0422	
1288	0.49411	-2.0419	
1289	0.49447	-2.0413	
1290	0.49484	-2.0406	
1291	0.49523	-2.0398	
1292	0.49562	-2.039	
1293	0.49601	-2.0384	
1294	0.4962	-2.0381	
1295	0.49643	-2.0379	
1296	0.4967	-2.0377	
1297	0.49698	-2.0378	
1298	0.49729	-2.038	
1299	0.49761	-2.0386	
1300	0.49794	-2.0396	
1301	0.49827	-2.0409	
1302	0.49861	-2.0428	
1303	0.49896	-2.0452	
1304	0.49931	-2.0481	
1305	0.49966	-2.0515	
1306	0.50001	-2.0555	
1307	0.50036	-2.0602	
1308	0.50071	-2.0654	
1309	0.50107	-2.0712	
1310	0.50143	-2.0775	
1311	0.50179	-2.0844	
1312	0.50215	-2.0919	
1313	0.50252	-2.0999	
1314	0.50289	-2.1083	
1315	0.50326	-2.1172	
1316	0.50364	-2.1266	
1317	0.50402	-2.1362	
1318	0.50441	-2.1461	
1319	0.50481	-2.1563	
1320	0.50522	-2.1666	
1321	0.50564	-2.1769	
1322	0.50607	-2.1872	
1323	0.50652	-2.1974	
1324	0.50698	-2.2073	
1325	0.50747	-2.2169	
1326	0.50799	-2.2262	
1327	0.50855	-2.235	
1328	0.50918	-2.2434	
1329	0.50994	-2.2519	
1330	0.51075	-2.2595	
1331	0.51116	-2.2631	
1332	0.5116	-2.2668	
1333	0.51205	-2.2707	
1334	0.5125	-2.275	
1335	0.51273	-2.2773	
1336	0.513	-2.2802	
1337	0.51331	-2.2836	
1338	0.51364	-2.2876	
1339	0.51399	-2.2923	
1340	0.51435	-2.2974	
1341	0.51472	-2.3032	
1342	0.51509	-2.3094	
1343	0.51546	-2.316	
1344	0.51584	-2.3229	
1345	0.51602	-2.3265	
1346	0.51625	-2.3308	
1347	0.51651	-2.3359	
1348	0.51679	-2.3416	
1349	0.5171	-2.3477	
1350	0.51742	-2.3541	
1351	0.51776	-2.3607	
1352	0.51811	-2.3674	
1353	0.51847	-2.3741	
1354	0.51884	-2.3806	
1355	0.51923	-2.3869	
1356	0.51963	-2.3929	
1357	0.52005	-2.3986	
1358	0.52049	-2.4039	
1359	0.52098	-2.4088	
1360	0.52156	-2.4136	
1361	0.52219	-2.4177	
1362	0.5225	-2.4193	
1363	0.52285	-2.4208	
1364	0.52323	-2.4222	
1365	0.52361	-2.4235	
1366	0.524	-2.4247	
1367	0.5244	-2.4259	
1368	0.52459	-2.4266	
1369	0.52483	-2.4273	
1370	0.52509	-2.4283	
1371	0.52538	-2.4295	
1372	0.52569	-2.4309	
1373	0.52601	-2.4325	
1374	0.52634	-2.4345	
1375	0.52668	-2.4369	
1376	0.52703	-2.4396	
1377	0.52737	-2.4427	
1378	0.52772	-2.4463	
1379	0.52807	-2.4504	
1380	0.52842	-2.4549	
1381	0.52878	-2.4599	
1382	0.52913	-2.4654	
1383	0.52949	-2.4714	
1384	0.52985	-2.4778	
1385	0.53021	-2.4847	
1386	0.53057	-2.4921	
1387	0.53093	-2.4999	
1388	0.5313	-2.5081	
1389	0.53167	-2.5166	
1390	0.53205	-2.5254	
1391	0.53243	-2.5345	
1392	0.53282	-2.5438	
1393	0.53322	-2.5533	
1394	0.53362	-2.5627	
1395	0.53404	-2.5722	
1396	0.53446	-2.5816	
1397	0.5349	-2.5907	
1398	0.53536	-2.5996	
1399	0.53584	-2.6081	
1400	0.53635	-2.6161	
1401	0.5369	-2.6236	
1402	0.5375	-2.6306	
1403	0.5382	-2.6373	
1404	0.53899	-2.6437	
1405	0.53939	-2.6466	
1406	0.53982	-2.6497	
1407	0.54028	-2.6532	
1408	0.54074	-2.6571	
1409	0.54121	-2.6615	
1410	0.54144	-2.6639	
1411	0.54172	-2.6671	
1412	0.54202	-2.6709	
1413	0.54235	-2.6755	
1414	0.5427	-2.6808	
1415	0.54306	-2.6869	
1416	0.54343	-2.6936	
1417	0.5438	-2.701	
1418	0.54417	-2.7089	
1419	0.54454	-2.7172	
1420	0.54473	-2.7215	
1421	0.54496	-2.7268	
1422	0.54521	-2.733	
1423	0.5455	-2.74	
1424	0.54581	-2.7476	
1425	0.54613	-2.7556	
1426	0.54647	-2.7639	
1427	0.54682	-2.7725	
1428	0.54718	-2.7811	
1429	0.54756	-2.7896	
1430	0.54795	-2.7981	
1431	0.54836	-2.8065	
1432	0.54878	-2.8146	
1433	0.54924	-2.8226	
1434	0.54976	-2.8306	
1435	0.55043	-2.8396	
1436	0.55076	-2.8435	
1437	0.55114	-2.8476	
1438	0.55154	-2.8514	
1439	0.55195	-2.8551	
1440	0.55236	-2.8585	
1441	0.55256	-2.8601	
1442	0.55281	-2.862	
1443	0.55309	-2.8641	
1444	0.55339	-2.8664	
1445	0.5537	-2.8689	
1446	0.55404	-2.8715	
1447	0.55438	-2.8743	
1448	0.55472	-2.8774	
1449	0.55507	-2.8806	
1450	0.55542	-2.8842	
1451	0.55578	-2.888	
1452	0.55613	-2.8922	
1453	0.55649	-2.8966	
1454	0.55684	-2.9015	
1455	0.5572	-2.9067	
1456	0.55755	-2.9122	
1457	0.55791	-2.9181	
1458	0.55827	-2.9244	
1459	0.55863	-2.931	
1460	0.55899	-2.938	
1461	0.55936	-2.9452	
1462	0.55973	-2.9527	
1463	0.5601	-2.9605	
1464	0.56047	-2.9684	
1465	0.56086	-2.9765	
1466	0.56124	-2.9847	
1467	0.56164	-2.9929	
1468	0.56204	-3.0011	
1469	0.56245	-3.0091	
1470	0.56287	-3.0169	
1471	0.56331	-3.0244	
1472	0.56376	-3.0315	
1473	0.56423	-3.0381	
1474	0.56473	-3.0442	
1475	0.56526	-3.0495	
1476	0.56584	-3.0542	
1477	0.5665	-3.0583	
1478	0.56729	-3.062	
1479	0.5681	-3.0654	
1480	0.56851	-3.0672	
1481	0.56894	-3.0696	
1482	0.56939	-3.0726	
1483	0.56984	-3.0764	
1484	0.57006	-3.0786	
1485	0.57033	-3.0815	
1486	0.57063	-3.0852	
1487	0.57096	-3.0898	
1488	0.5713	-3.0953	
1489	0.57166	-3.1016	
1490	0.57202	-3.1088	
1491	0.57239	-3.1168	
1492	0.57276	-3.1255	
1493	0.57313	-3.1348	
1494	0.57351	-3.1447	
1495	0.57388	-3.1549	
1496	0.57425	-3.1654	
1497	0.57463	-3.1762	
1498	0.575	-3.1871	
1499	0.57538	-3.198	
1500	0.57577	-3.2089	
1501	0.57616	-3.2198	
1502	0.57656	-3.2306	
1503	0.57698	-3.2413	
1504	0.57741	-3.2518	
1505	0.57788	-3.2624	
1506	0.57841	-3.2732	
1507	0.57907	-3.2852	
1508	0.57939	-3.2906	
1509	0.57976	-3.2963	
1510	0.58015	-3.3018	
1511	0.58055	-3.3072	
1512	0.58096	-3.3122	
1513	0.58116	-3.3146	
1514	0.5814	-3.3174	
1515	0.58168	-3.3205	
1516	0.58197	-3.3238	
1517	0.58229	-3.3273	
1518	0.58262	-3.3309	
1519	0.58296	-3.3346	
1520	0.58331	-3.3384	
1521	0.58366	-3.3424	
1522	0.58401	-3.3466	
1523	0.58436	-3.3509	
1524	0.58472	-3.3554	
1525	0.58507	-3.3601	
1526	0.58543	-3.3651	
1527	0.58578	-3.3703	
1528	0.58614	-3.3758	
1529	0.5865	-3.3814	
1530	0.58686	-3.3873	
1531	0.58722	-3.3935	
1532	0.58758	-3.3998	
1533	0.58795	-3.4062	
1534	0.58832	-3.4129	
1535	0.58869	-3.4196	
1536	0.58907	-3.4263	
1537	0.58945	-3.4331	
1538	0.58984	-3.4398	
1539	0.59023	-3.4464	
1540	0.59064	-3.4528	
1541	0.59105	-3.4589	
1542	0.59148	-3.4646	
1543	0.59191	-3.4698	
1544	0.59237	-3.4745	
1545	0.59284	-3.4785	
1546	0.59335	-3.4817	
1547	0.59388	-3.4841	
1548	0.59447	-3.4856	
1549	0.59514	-3.4862	
1550	0.59593	-3.486	
1551	0.59674	-3.4859	
1552	0.59714	-3.4864	
1553	0.59757	-3.4873	
1554	0.59801	-3.4891	
1555	0.59846	-3.4919	
1556	0.59868	-3.4937	
1557	0.59895	-3.4962	
1558	0.59925	-3.4996	
1559	0.59957	-3.5039	
1560	0.59991	-3.5092	
1561	0.60027	-3.5155	
1562	0.60063	-3.5229	
1563	0.601	-3.5311	
1564	0.60137	-3.5402	
1565	0.60174	-3.5501	
1566	0.60212	-3.5606	
1567	0.60249	-3.5717	
1568	0.60286	-3.5832	
1569	0.60324	-3.595	
1570	0.60361	-3.607	
1571	0.60399	-3.6192	
1572	0.60438	-3.6314	
1573	0.60477	-3.6437	
1574	0.60517	-3.656	
1575	0.60559	-3.6683	
1576	0.60604	-3.6806	
1577	0.60651	-3.693	
1578	0.60705	-3.7061	
1579	0.60769	-3.72	
1580	0.60801	-3.7264	
1581	0.60837	-3.7331	
1582	0.60875	-3.7397	
1583	0.60915	-3.7462	
1584	0.60955	-3.7523	
1585	0.60995	-3.758	
1586	0.61015	-3.7608	
1587	0.61039	-3.764	
1588	0.61066	-3.7675	
1589	0.61095	-3.7712	
1590	0.61127	-3.7751	
1591	0.61159	-3.7791	
1592	0.61193	-3.7832	
1593	0.61227	-3.7874	
1594	0.61261	-3.7917	
1595	0.61296	-3.796	
1596	0.61331	-3.8005	
1597	0.61367	-3.8051	
1598	0.61402	-3.8098	
1599	0.61438	-3.8147	
1600	0.61473	-3.8197	
1601	0.61509	-3.8247	
1602	0.61545	-3.83	
1603	0.61581	-3.8353	
1604	0.61618	-3.8406	
1605	0.61654	-3.8461	
1606	0.61691	-3.8515	
1607	0.61729	-3.8569	
1608	0.61766	-3.8623	
1609	0.61805	-3.8674	
1610	0.61844	-3.8724	
1611	0.61883	-3.8772	
1612	0.61924	-3.8816	
1613	0.61965	-3.8855	
1614	0.62008	-3.8889	
1615	0.62052	-3.8917	
1616	0.62098	-3.8937	
1617	0.62146	-3.8949	
1618	0.62196	-3.8952	
1619	0.6225	-3.8943	
1620	0.6231	-3.8923	
1621	0.62378	-3.8891	
1622	0.62458	-3.8848	
1623	0.62498	-3.8828	
1624	0.62541	-3.8809	
1625	0.62587	-3.8797	
1626	0.62634	-3.8793	
1627	0.62681	-3.8801	
1628	0.62705	-3.8811	
1629	0.62733	-3.8826	
1630	0.62764	-3.885	
1631	0.62797	-3.8883	
1632	0.62832	-3.8927	
1633	0.62868	-3.8983	
1634	0.62905	-3.905	
1635	0.62943	-3.9128	
1636	0.6298	-3.9215	
1637	0.63018	-3.9312	
1638	0.63037	-3.9364	
1639	0.6306	-3.9429	
1640	0.63086	-3.9506	
1641	0.63114	-3.9594	
1642	0.63145	-3.9692	
1643	0.63178	-3.9798	
1644	0.63211	-3.9911	
1645	0.63247	-4.0029	
1646	0.63283	-4.0152	
1647	0.63321	-4.0277	
1648	0.6336	-4.0404	
1649	0.63401	-4.0533	
1650	0.63443	-4.0663	
1651	0.63489	-4.0796	
1652	0.6354	-4.0933	
1653	0.63606	-4.1095	
1654	0.63639	-4.117	
1655	0.63677	-4.1249	
1656	0.63717	-4.1328	
1657	0.63758	-4.1402	
1658	0.63799	-4.1472	
1659	0.6382	-4.1505	
1660	0.63845	-4.1543	
1661	0.63873	-4.1584	
1662	0.63903	-4.1626	
1663	0.63935	-4.1669	
1664	0.63968	-4.1712	
1665	0.64003	-4.1755	
1666	0.64037	-4.1798	
1667	0.64073	-4.184	
1668	0.64108	-4.1882	
1669	0.64144	-4.1923	
1670	0.64179	-4.1965	
1671	0.64215	-4.2007	
1672	0.64251	-4.2049	
1673	0.64286	-4.2092	
1674	0.64322	-4.2134	
1675	0.64358	-4.2177	
1676	0.64394	-4.2221	
1677	0.6443	-4.2264	
1678	0.64467	-4.2307	
1679	0.64503	-4.235	
1680	0.6454	-4.2392	
1681	0.64578	-4.2433	
1682	0.64616	-4.2472	
1683	0.64654	-4.2509	
1684	0.64693	-4.2543	
1685	0.64732	-4.2574	
1686	0.64773	-4.2599	
1687	0.64814	-4.262	
1688	0.64857	-4.2634	
1689	0.649	-4.2641	
1690	0.64946	-4.2639	
1691	0.64994	-4.2628	
1692	0.65044	-4.2605	
1693	0.65097	-4.257	
1694	0.65156	-4.2522	
1695	0.65222	-4.2457	
1696	0.65301	-4.2376	
1697	0.65382	-4.23	
1698	0.65423	-4.2269	
1699	0.65466	-4.2244	
1700	0.6551	-4.2229	
1701	0.65555	-4.2226	
1702	0.65577	-4.223	
1703	0.65604	-4.2239	
1704	0.65634	-4.2257	
1705	0.65666	-4.2284	
1706	0.65701	-4.2322	
1707	0.65736	-4.2372	
1708	0.65773	-4.2434	
1709	0.6581	-4.2508	
1710	0.65847	-4.2592	
1711	0.65884	-4.2685	
1712	0.65922	-4.2788	
1713	0.65959	-4.2897	
1714	0.65996	-4.3012	
1715	0.66034	-4.3133	
1716	0.66072	-4.3257	
1717	0.6611	-4.3384	
1718	0.66148	-4.3513	
1719	0.66188	-4.3643	
1720	0.66228	-4.3774	
1721	0.6627	-4.3906	
1722	0.66314	-4.4039	
1723	0.66362	-4.4174	
1724	0.66416	-4.4317	
1725	0.6648	-4.447	
1726	0.66512	-4.454	
1727	0.66548	-4.4613	
1728	0.66587	-4.4686	
1729	0.66626	-4.4755	
1730	0.66667	-4.482	
1731	0.66707	-4.4879	
1732	0.66727	-4.4908	
1733	0.66751	-4.494	
1734	0.66778	-4.4975	
1735	0.66808	-4.5011	
1736	0.66839	-4.5048	
1737	0.66872	-4.5085	
1738	0.66905	-4.5121	
1739	0.66939	-4.5158	
1740	0.66974	-4.5193	
1741	0.67009	-4.5229	
1742	0.67044	-4.5264	
1743	0.6708	-4.5299	
1744	0.67115	-4.5334	
1745	0.67151	-4.5368	
1746	0.67186	-4.5403	
1747	0.67222	-4.5437	
1748	0.67258	-4.5471	
1749	0.67295	-4.5505	
1750	0.67331	-4.5538	
1751	0.67368	-4.557	
1752	0.67405	-4.56	
1753	0.67442	-4.5628	
1754	0.6748	-4.5655	
1755	0.67519	-4.5678	
1756	0.67558	-4.5697	
1757	0.67597	-4.5712	
1758	0.67638	-4.5721	
1759	0.6768	-4.5724	
1760	0.67723	-4.572	
1761	0.67767	-4.5707	
1762	0.67813	-4.5684	
1763	0.67861	-4.5651	
1764	0.67912	-4.5605	
1765	0.67966	-4.5545	
1766	0.68026	-4.5468	
1767	0.68096	-4.5371	
1768	0.68175	-4.5259	
1769	0.68215	-4.5206	
1770	0.68259	-4.5154	
1771	0.68304	-4.5108	
1772	0.68351	-4.5071	
1773	0.68398	-4.5049	
1774	0.68421	-4.5043	
1775	0.68449	-4.5043	
1776	0.6848	-4.5049	
1777	0.68513	-4.5064	
1778	0.68548	-4.5091	
1779	0.68584	-4.513	
1780	0.68621	-4.5181	
1781	0.68658	-4.5244	
1782	0.68696	-4.5318	
1783	0.68734	-4.5402	
1784	0.68752	-4.5448	
1785	0.68775	-4.5506	
1786	0.68801	-4.5576	
1787	0.6883	-4.5657	
1788	0.68861	-4.5747	
1789	0.68893	-4.5846	
1790	0.68927	-4.5952	
1791	0.68963	-4.6064	
1792	0.68999	-4.618	
1793	0.69037	-4.6299	
1794	0.69076	-4.642	
1795	0.69117	-4.6543	
1796	0.6916	-4.6667	
1797	0.69207	-4.6793	
1798	0.69258	-4.6924	
1799	0.69325	-4.7077	
1800	0.69359	-4.7146	
1801	0.69397	-4.7217	
1802	0.69436	-4.7286	
1803	0.69477	-4.7351	
1804	0.69518	-4.7411	
1805	0.69539	-4.7439	
1806	0.69563	-4.747	
1807	0.69591	-4.7503	
1808	0.69621	-4.7538	
1809	0.69653	-4.7572	
1810	0.69687	-4.7605	
1811	0.69721	-4.7637	
1812	0.69755	-4.7668	
1813	0.69791	-4.7699	
1814	0.69826	-4.7728	
1815	0.69861	-4.7757	
1816	0.69897	-4.7785	
1817	0.69933	-4.7813	
1818	0.69968	-4.784	
1819	0.70004	-4.7867	
1820	0.7004	-4.7894	
1821	0.70076	-4.7921	
1822	0.70112	-4.7947	
1823	0.70149	-4.7972	
1824	0.70185	-4.7997	
1825	0.70222	-4.802	
1826	0.70259	-4.8042	
1827	0.70296	-4.8062	
1828	0.70334	-4.8079	
1829	0.70373	-4.8094	
1830	0.70412	-4.8104	
1831	0.70452	-4.8109	
1832	0.70492	-4.8109	
1833	0.70534	-4.8103	
1834	0.70577	-4.8089	
1835	0.70621	-4.8066	
1836	0.70667	-4.8032	
1837	0.70715	-4.7988	
1838	0.70765	-4.793	
1839	0.7082	-4.7857	
1840	0.7088	-4.7767	
1841	0.70949	-4.7654	
1842	0.71028	-4.7523	
1843	0.71068	-4.746	
1844	0.71111	-4.7397	
1845	0.71157	-4.7339	
1846	0.71204	-4.729	
1847	0.71251	-4.7255	
1848	0.71275	-4.7243	
1849	0.71302	-4.7235	
1850	0.71333	-4.7233	
1851	0.71367	-4.724	
1852	0.71402	-4.7257	
1853	0.71438	-4.7286	
1854	0.71475	-4.7327	
1855	0.71512	-4.738	
1856	0.7155	-4.7444	
1857	0.71588	-4.7518	
